source_term_en,target_lang,target_lang_nllb,translated_term,back_translated_en,back_similarity,comet_kiwi_score,qe_tier,needs_manual_review,duplicate_translation
public treaty,bul,bul_Cyrl,публичен договор,public contract,0.7857142857142857,0.8635597229003906,high,0,0
public diplomacy,bul,bul_Cyrl,публична дипломация,public diplomacy,1.0,0.872700572013855,high,0,0
public taxation,bul,bul_Cyrl,публично данъчно облагане,public taxation,1.0,0.8767598271369934,high,0,0
public public office,bul,bul_Cyrl,публично публично управление,publicly owned public administration,0.5357142857142857,0.6515799164772034,medium,1,0
public village council,bul,bul_Cyrl,Обществен селенски съвет,Public village council,1.0,0.846889853477478,high,0,0
public city council,bul,bul_Cyrl,Обществен градски съвет,Municipal Council,0.6666666666666666,0.857917070388794,high,0,0
public mayor,bul,bul_Cyrl,Обществен кмет,Mayor of the Municipality,0.2702702702702703,0.8235908150672913,high,1,0
public governor,bul,bul_Cyrl,държавен губернатор,State governor,0.6206896551724138,0.8645073175430298,high,0,0
state democracy,bul,bul_Cyrl,държавна демокрация,State democracy,1.0,0.8805142641067505,high,0,0
state monarchy,bul,bul_Cyrl,държавна монархия,State monarchy,1.0,0.8783473968505859,high,0,0
state republic,bul,bul_Cyrl,държавна република,a state republic,0.9333333333333333,0.865434467792511,high,0,0
state federal,bul,bul_Cyrl,федерална държава,Federal State,0.5384615384615384,0.7640261650085449,medium,1,0
state unitary,bul,bul_Cyrl,държавен унитарен орган,State unitary authority,0.7222222222222222,0.7367489337921143,medium,0,0
state parliament,bul,bul_Cyrl,държавен парламент,Parliament of the State,0.5128205128205128,0.866405189037323,high,1,0
state senate,bul,bul_Cyrl,щатски сенат,State Senate,1.0,0.8669712543487549,high,0,0
state constitution,bul,bul_Cyrl,конституция на държавата,Constitution of the State,0.5581395348837209,0.8798606991767883,high,0,0
state bureaucracy,bul,bul_Cyrl,държавна бюрокрация,State bureaucracy,1.0,0.877372145652771,high,0,0
state meritocracy,bul,bul_Cyrl,държавна меритократия,State meritocracy,1.0,0.8813361525535583,high,0,0
state oligarchy,bul,bul_Cyrl,държавна олигархия,State oligarchy,1.0,0.8725835680961609,high,0,0
state aristocracy,bul,bul_Cyrl,държавна аристокрация,State aristocracy,1.0,0.8634416460990906,high,0,0
identity,bul,bul_Cyrl,Идентичност,Identification of the person,0.3888888888888889,0.8607261180877686,high,1,0
ethnicity,bul,bul_Cyrl,етническа принадлежност,ethnicity,1.0,0.8757634162902832,high,0,0
diaspora,bul,bul_Cyrl,Диаспора,The Diaspora,0.8,0.8727011680603027,high,0,0
migration,bul,bul_Cyrl,миграция,migration,1.0,0.8792074918746948,high,0,0
immigrant,bul,bul_Cyrl,имигрант,immigrant,1.0,0.8750525712966919,high,0,0
refugee,bul,bul_Cyrl,бежанци,Refugees,0.9333333333333333,0.8646318912506104,high,0,0
minority,bul,bul_Cyrl,малцинство,minority,1.0,0.8575903177261353,high,0,0
majority,bul,bul_Cyrl,мнозинство,the majority,0.8,0.8410624265670776,high,0,0
assimilation,bul,bul_Cyrl,асимилиране,to assimilate,0.72,0.863800585269928,high,0,0
integration,bul,bul_Cyrl,Интеграция,This Regulation shall enter into force on the twentieth day following that of its publication in the Official Journal of the European Union.,0.10596026490066225,0.8622825741767883,high,1,0
segregation,bul,bul_Cyrl,сегрегация,segregation,1.0,0.8646218776702881,high,0,0
pluralism,bul,bul_Cyrl,плюрализъм,Pluralism,1.0,0.8820003867149353,high,0,0
multiculturalism,bul,bul_Cyrl,мултикултурализъм,Multiculturalism,1.0,0.8902522325515747,high,0,0
indigenous,bul,bul_Cyrl,местно население,local population,0.15384615384615385,0.7726702690124512,medium,1,0
native,bul,bul_Cyrl,местни,local,0.18181818181818182,0.8244109153747559,high,1,0
foreign,bul,bul_Cyrl,чуждестранни,Foreign nationals,0.5833333333333334,0.7974178791046143,medium,0,0
local,bul,bul_Cyrl,местно,locally,0.8333333333333334,0.808766782283783,high,0,0
global,bul,bul_Cyrl,в световен мащаб,globally,0.8571428571428571,0.7225350141525269,medium,0,0
community,bul,bul_Cyrl,общност,Community,1.0,0.8413740396499634,high,0,0
belonging,bul,bul_Cyrl,принадлежност,of which:,0.2222222222222222,0.8310324549674988,high,1,0
language,bul,bul_Cyrl,език,language,1.0,0.8601148724555969,high,0,0
dialect,bul,bul_Cyrl,Диалект,Dialogues,0.625,0.8473873138427734,high,0,0
heritage,bul,bul_Cyrl,наследство,Inheritance,0.7368421052631579,0.8425543308258057,high,1,1
xenophobia,bul,bul_Cyrl,ксенофобия,Xenophobia,1.0,0.8790404200553894,high,0,0
stereotype,bul,bul_Cyrl,стереотип,Stereotypes,0.9523809523809523,0.8632782697677612,high,0,0
prejudice,bul,bul_Cyrl,предразсъдъци,Prejudice,1.0,0.8705106973648071,high,0,0
citizenship,bul,bul_Cyrl,гражданство,Citizenship,1.0,0.8706501722335815,high,0,0
acculturation,bul,bul_Cyrl,аккултуриране,cultivation,0.75,0.8705336451530457,high,0,0
hybridity,bul,bul_Cyrl,хибридност,Hybridity,1.0,0.8757705092430115,high,0,0
homeland,bul,bul_Cyrl,Родина,Motherland,0.6666666666666666,0.8704537153244019,high,0,0
exile,bul,bul_Cyrl,изгнание,Exile,1.0,0.8525424599647522,high,0,0
settler,bul,bul_Cyrl,селищ,Rural area,0.11764705882352941,0.5158366560935974,low,1,0
cosmopolitan,bul,bul_Cyrl,космополитен,Cosmopolitan,1.0,0.8543647527694702,high,0,0
transnational,bul,bul_Cyrl,транснационални,transnational,1.0,0.7902141213417053,medium,0,0
identity politics,bul,bul_Cyrl,Политика на идентичността,Identity policy,0.875,0.8698221445083618,high,0,0
mother tongue,bul,bul_Cyrl,език на майката,mother tongue,1.0,0.8434595465660095,high,0,0
second language,bul,bul_Cyrl,втори език,Second language,1.0,0.8649048805236816,high,0,0
local identity,bul,bul_Cyrl,местна идентичност,local identity,1.0,0.8857855796813965,high,0,0
local ethnicity,bul,bul_Cyrl,местна етническа принадлежност,Local ethnicity,1.0,0.8720953464508057,high,0,0
local diaspora,bul,bul_Cyrl,местна диаспора,the local diaspora,0.875,0.8722267150878906,high,0,0
local migration,bul,bul_Cyrl,местна миграция,local migration,1.0,0.8714447617530823,high,0,0
local immigrant,bul,bul_Cyrl,местни имигранти,Indigenous immigrants,0.6111111111111112,0.8665341138839722,high,0,0
local refugee,bul,bul_Cyrl,местни бежанци,Local refugees,0.9629629629629629,0.8672413229942322,high,0,0
local minority,bul,bul_Cyrl,местно малцинство,Local minority,1.0,0.8576802611351013,high,0,0
local majority,bul,bul_Cyrl,местно мнозинство,Local majority,1.0,0.8621187806129456,high,0,0
local assimilation,bul,bul_Cyrl,местно асимилиране,local assimilation,1.0,0.8628943562507629,high,0,0
local integration,bul,bul_Cyrl,местна интеграция,local integration,1.0,0.8831332325935364,high,0,0
local segregation,bul,bul_Cyrl,местна сегрегация,local segregation,1.0,0.8782652020454407,high,0,0
local pluralism,bul,bul_Cyrl,локален плурализъм,local pluralism,1.0,0.8854724764823914,high,0,0
local multiculturalism,bul,bul_Cyrl,местен мултикултурализъм,Local multiculturalism,1.0,0.8856173753738403,high,0,0
local indigenous,bul,bul_Cyrl,местни местни жители,local local inhabitants,0.5641025641025641,0.7516595125198364,medium,0,0
local native,bul,bul_Cyrl,местна родина,native country,0.46153846153846156,0.6705732345581055,medium,1,1
local foreign,bul,bul_Cyrl,местни чуждестранни,Local foreigners,0.896551724137931,0.7602250576019287,medium,0,0
local local,bul,bul_Cyrl,местно местно,locally locally,0.8461538461538461,0.5907928943634033,low,1,0
local global,bul,bul_Cyrl,местно глобално,locally globally,0.8571428571428571,0.8390069603919983,high,0,0
local community,bul,bul_Cyrl,местна общност,local community,1.0,0.8833965063095093,high,0,0
local belonging,bul,bul_Cyrl,местно принадлежност,Locally owned,0.5,0.6813889741897583,medium,1,0
local language,bul,bul_Cyrl,местен език,local language,1.0,0.8578299880027771,high,1,1
local dialect,bul,bul_Cyrl,местен диалект,local dialect,1.0,0.8608673810958862,high,0,0
local heritage,bul,bul_Cyrl,местно наследство,local heritage,1.0,0.8654565811157227,high,0,0
local xenophobia,bul,bul_Cyrl,местна ксенофобия,local xenophobia,1.0,0.8799653053283691,high,0,0
local stereotype,bul,bul_Cyrl,местен стереотип,Local stereotype,1.0,0.868992805480957,high,0,0
local prejudice,bul,bul_Cyrl,местни предразсъдъци,local prejudices,0.967741935483871,0.8836639523506165,high,0,0
local solidarity,bul,bul_Cyrl,местна солидарност,local solidarity,1.0,0.8787724375724792,high,0,0
local citizenship,bul,bul_Cyrl,местно гражданство,local citizenship,1.0,0.8713781833648682,high,0,0
local acculturation,bul,bul_Cyrl,местна аккультурация,local farming,0.625,0.8749115467071533,high,0,0
local hybridity,bul,bul_Cyrl,местна хибридност,local hybridity,1.0,0.8727966547012329,high,0,0
local homeland,bul,bul_Cyrl,местна родина,native country,0.14285714285714285,0.827885627746582,high,1,1
local exile,bul,bul_Cyrl,местно изгнание,Local exile,1.0,0.8412382006645203,high,0,0
local settler,bul,bul_Cyrl,местни заселници,local settlers,0.9629629629629629,0.8582075238227844,high,0,0
local cosmopolitan,bul,bul_Cyrl,местно космополитен,Local cosmopolitan,1.0,0.7329341173171997,medium,0,0
local transnational,bul,bul_Cyrl,Местни транснационални,Local transnational,1.0,0.7700641751289368,medium,0,0
local identity politics,bul,bul_Cyrl,Политика на местната идентичност,Local identity policy,0.9090909090909091,0.8723559975624084,high,0,0
local mother tongue,bul,bul_Cyrl,местен език,local language,0.6060606060606061,0.8097270727157593,high,1,1
local second language,bul,bul_Cyrl,местен втори език,native second language,0.7906976744186046,0.8542747497558594,high,0,0
global identity,bul,bul_Cyrl,глобална идентичност,global identity,1.0,0.8908081650733948,high,0,0
global ethnicity,bul,bul_Cyrl,глобална етническа принадлежност,Global ethnicity,1.0,0.8665909171104431,high,0,0
global diaspora,bul,bul_Cyrl,глобална диаспора,the global diaspora,0.8823529411764706,0.8721265196800232,high,0,0
global migration,bul,bul_Cyrl,глобална миграция,Global migration,1.0,0.8859699964523315,high,0,0
global immigrant,bul,bul_Cyrl,глобален имигрант,Global immigrant,1.0,0.8788194060325623,high,0,0
global refugee,bul,bul_Cyrl,световни бежанци,Worldwide refugees,0.5625,0.8704429864883423,high,0,0
global minority,bul,bul_Cyrl,глобално малцинство,a global minority,0.9375,0.8641873598098755,high,0,0
global majority,bul,bul_Cyrl,глобално мнозинство,the global majority,0.8823529411764706,0.8694862127304077,high,0,0
global assimilation,bul,bul_Cyrl,глобално асимилиране,Global assimilation,1.0,0.8782314658164978,high,0,0
global integration,bul,bul_Cyrl,глобална интеграция,The Commission shall adopt delegated acts in accordance with the opinion of the European Parliament and of the Council.,0.16058394160583941,0.8837104439735413,high,1,0
global segregation,bul,bul_Cyrl,глобална сегрегация,global segregation,1.0,0.8810743093490601,high,0,0
global pluralism,bul,bul_Cyrl,глобален плурализъм,Global pluralism,1.0,0.8824002742767334,high,0,0
global multiculturalism,bul,bul_Cyrl,глобален мултикултурализъм,Global multiculturalism,1.0,0.8765013217926025,high,0,0
global indigenous,bul,bul_Cyrl,глобални местни жители,global indigenous peoples,0.8095238095238095,0.8424645662307739,high,0,0
global native,bul,bul_Cyrl,Глобална родина,A global homeland,0.5333333333333333,0.7392793297767639,medium,1,0
global foreign,bul,bul_Cyrl,глобални чуждестранни,Global foreign,1.0,0.6225592494010925,medium,0,0
global local,bul,bul_Cyrl,глобално местно,globally locally,0.8571428571428571,0.8237265944480896,high,0,0
global global,bul,bul_Cyrl,глобално,globally,0.6666666666666666,0.48255035281181335,low,1,0
global community,bul,bul_Cyrl,глобална общност,the global community,0.8888888888888888,0.8821166157722473,high,0,0
global belonging,bul,bul_Cyrl,глобално принадлежност,Global belonging,1.0,0.7054312229156494,medium,0,0
global language,bul,bul_Cyrl,глобален език,a global language,0.9375,0.8826065063476562,high,0,0
global dialect,bul,bul_Cyrl,глобален диалект,a global dialect,0.9333333333333333,0.8689643144607544,high,0,0
global heritage,bul,bul_Cyrl,световно наследство,World heritage,0.6896551724137931,0.8778215646743774,high,0,0
global xenophobia,bul,bul_Cyrl,глобална ксенофобия,Global xenophobia,1.0,0.8905282020568848,high,0,0
greeting,bul,bul_Cyrl,Поздравление,Congratulations to you.,0.3225806451612903,0.8392792344093323,high,1,0
handshake,bul,bul_Cyrl,ръкостискане,Handshake,1.0,0.8587801456451416,high,0,0
bow,bul,bul_Cyrl,наклоняване,inclination,0.14285714285714285,0.6503245830535889,medium,1,0
hug,bul,bul_Cyrl,прегръдка,A hug,0.75,0.8568851351737976,high,0,0
kiss,bul,bul_Cyrl,Целувка.,It's a kiss.,0.5,0.849950909614563,high,1,0
gift giving,bul,bul_Cyrl,Даване на подаръци,Giving gifts,0.5217391304347826,0.8776267766952515,high,1,0
hosting,bul,bul_Cyrl,хостинг,hosting,1.0,0.838639497756958,high,0,0
shared meal,bul,bul_Cyrl,споделено хранене,shared nutrition,0.5185185185185185,0.8658351898193359,high,1,0
tea time,bul,bul_Cyrl,Часът на чая,Tea time,1.0,0.8657172322273254,high,0,0
funeral,bul,bul_Cyrl,погребение,Funeral,1.0,0.8439283967018127,high,1,1
mourning,bul,bul_Cyrl,скръб,Grief,0.3076923076923077,0.839962899684906,high,1,0
burial,bul,bul_Cyrl,погребение,Funeral,0.6153846153846154,0.8602691292762756,high,1,1
cremation,bul,bul_Cyrl,кремация,Incineration,0.6666666666666666,0.8650545477867126,high,0,0
birth,bul,bul_Cyrl,раждането,the birth,0.7142857142857143,0.8592205047607422,high,0,0
naming ceremony,bul,bul_Cyrl,Церемония за определяне на имената,The naming ceremony,0.8823529411764706,0.7012810707092285,medium,0,0
coming of age,bul,bul_Cyrl,Постигане на възраст,Coming of age,1.0,0.5992092490196228,low,1,0
rite of passage,bul,bul_Cyrl,ритуал на преминаване,Ritual of passage,0.875,0.8335942625999451,high,0,0
ceremony,bul,bul_Cyrl,церемония,Ceremony,1.0,0.8447768688201904,high,0,0
weekday,bul,bul_Cyrl,ден на седмицата,Day of the week,0.36363636363636365,0.8308748006820679,high,1,0
weekend,bul,bul_Cyrl,уикенд,The weekend.,0.7368421052631579,0.8432484865188599,high,0,0
workday,bul,bul_Cyrl,работен ден,working day,0.7777777777777778,0.851922869682312,high,0,0
rest day,bul,bul_Cyrl,ден на почивка,day of rest,0.42105263157894735,0.8603992462158203,high,1,0
queue,bul,bul_Cyrl,опаковка,Packaging,0.0,0.3991664946079254,low,1,0
punctuality,bul,bul_Cyrl,Пунктуалност,Punctuality,1.0,0.870030403137207,high,0,0
lateness,bul,bul_Cyrl,закъснение,Delay,0.3076923076923077,0.8446944952011108,high,1,0
privacy,bul,bul_Cyrl,личен живот,personal life,0.3,0.7984826564788818,medium,1,0
public space,bul,bul_Cyrl,обществено пространство,public space,1.0,0.8673791885375977,high,0,0
neighbor,bul,bul_Cyrl,съсед,Neighbor,1.0,0.815249502658844,high,0,0
household visit,bul,bul_Cyrl,посещение на домакинството,visiting the household,0.4864864864864865,0.8611063957214355,high,1,0
guest,bul,bul_Cyrl,гост,guest,1.0,0.754773736000061,medium,0,0
host,bul,bul_Cyrl,домакин,host,1.0,0.8517076969146729,high,0,0
table manners,bul,bul_Cyrl,Мъжества за масата,Men at the table,0.3448275862068966,0.46757930517196655,low,1,0
home cooking,bul,bul_Cyrl,домашно готвене,Homemade cooking,0.8571428571428571,0.86619633436203,high,0,0
festival meal,bul,bul_Cyrl,Вечеря на фестивала,Dinner at the festival,0.45714285714285713,0.8613172769546509,high,1,0
fast day,bul,bul_Cyrl,бърз ден.,It's a fast day.,0.6666666666666666,0.7247629761695862,medium,0,0
memorial day,bul,bul_Cyrl,Ден на паметта,Day of Remembrance,0.3333333333333333,0.8690970540046692,high,1,0
ancestor day,bul,bul_Cyrl,ден на предците,The Day of the Forefathers,0.2631578947368421,0.8587408065795898,high,1,0
seasonal ritual,bul,bul_Cyrl,сезонен ритуал,seasonal ritual,1.0,0.8633124232292175,high,0,0
daily greeting,bul,bul_Cyrl,ежедневни поздрави,Every day greetings.,0.7058823529411765,0.8495522141456604,high,0,0
daily handshake,bul,bul_Cyrl,ежедневно ръкостискане,Handshake every day,0.5294117647058824,0.8516737818717957,high,1,0
daily bow,bul,bul_Cyrl,ежедневна кланя,daily slaughter,0.5,0.7781327366828918,medium,1,0
daily hug,bul,bul_Cyrl,ежедневна прегръдка,daily embrace,0.5454545454545454,0.8444565534591675,high,1,0
daily kiss,bul,bul_Cyrl,ежедневен целувка,A daily kiss,0.9090909090909091,0.6499159336090088,medium,0,0
daily gift giving,bul,bul_Cyrl,Даване на подаръци всеки ден,Giving gifts every day,0.3076923076923077,0.8731249570846558,high,1,0
daily hosting,bul,bul_Cyrl,дневен хостинг,day-to-day hosting,0.7096774193548387,0.8076960444450378,high,0,0
daily hospitality,bul,bul_Cyrl,ежедневна гостоприемност,daily hospitality,1.0,0.8449993133544922,high,0,0
daily shared meal,bul,bul_Cyrl,дневен общ обяд,daily general lunch,0.5,0.851883053779602,high,1,0
daily banquet,bul,bul_Cyrl,ежедневен банкет,a daily banquet,0.9285714285714286,0.8593559265136719,high,0,0
daily tea time,bul,bul_Cyrl,дневен час за чай,daytime tea time,0.8,0.8521502614021301,high,0,0
daily funeral,bul,bul_Cyrl,ежедневни погребения,daily funerals,0.9629629629629629,0.8360012173652649,high,0,0
daily mourning,bul,bul_Cyrl,ежедневен траур,daily mourning,1.0,0.8528175354003906,high,0,0
daily burial,bul,bul_Cyrl,ежедневно погребение,daily funeral,0.8,0.8142508268356323,high,0,0
daily cremation,bul,bul_Cyrl,ежедневна кремация,daily cremation,1.0,0.8618335723876953,high,0,0
daily birth,bul,bul_Cyrl,ежедневни раждания,daily births,0.9565217391304348,0.7404219508171082,medium,0,0
daily naming ceremony,bul,bul_Cyrl,ежедневна церемония за присвояване на имената,daily naming ceremony,1.0,0.8222364187240601,high,0,0
daily coming of age,bul,bul_Cyrl,ежедневна възрастна възраст,daily adult age,0.5882352941176471,0.4319849908351898,low,1,0
daily rite of passage,bul,bul_Cyrl,ежедневен ритуал на преминаване,daily rite of passage,1.0,0.8100273609161377,high,0,0
daily ceremony,bul,bul_Cyrl,ежедневна церемония,a daily ceremony,0.9333333333333333,0.8561087846755981,high,0,0
daily weekday,bul,bul_Cyrl,дневен работен ден,day of work,0.25,0.7286254167556763,medium,1,1
daily weekend,bul,bul_Cyrl,всеки ден през уикенда,Every day on the weekend.,0.5789473684210527,0.771743893623352,medium,0,0
daily workday,bul,bul_Cyrl,дневен работен ден,day of work,0.6666666666666666,0.8393943309783936,high,1,1
daily rest day,bul,bul_Cyrl,дневен ден на почивка,day of rest,0.64,0.8537889719009399,high,0,0
daily queue,bul,bul_Cyrl,дневна опашка,daily tail,0.5714285714285714,0.8279644250869751,high,0,0
daily punctuality,bul,bul_Cyrl,ежедневна точност,daily accuracy,0.5806451612903226,0.8351615071296692,high,0,0
daily lateness,bul,bul_Cyrl,ежедневна закъснение,daily delay,0.64,0.7447691559791565,medium,0,0
daily privacy,bul,bul_Cyrl,ежедневна неприкосновеност на личния живот,daily integrity of personal life,0.4,0.8354814648628235,high,1,0
daily public space,bul,bul_Cyrl,ежедневно обществено пространство,daily public space,1.0,0.7570765018463135,medium,0,0
daily neighbor,bul,bul_Cyrl,всекидневен съсед,Everyday neighbour,0.75,0.7798547744750977,medium,0,0
daily household visit,bul,bul_Cyrl,ежедневни посещения на домакинствата,daily visits to households,0.6808510638297872,0.8660029768943787,high,0,0
daily guest,bul,bul_Cyrl,ежедневен гост,a daily guest,0.9166666666666666,0.835418701171875,high,0,0
daily host,bul,bul_Cyrl,ежедневен домакин,daily host,1.0,0.7949392795562744,medium,0,0
daily table manners,bul,bul_Cyrl,ежедневни манери за трапезария,daily manners for the dining room,0.5,0.5396077036857605,low,1,0
daily home cooking,bul,bul_Cyrl,ежедневно домашно готвене,daily home cooking,1.0,0.8466873168945312,high,0,0
daily festival meal,bul,bul_Cyrl,ежедневен празненски обяд,a daily holiday lunch,0.45,0.848749041557312,high,1,0
daily fast day,bul,bul_Cyrl,ежедневен пост ден,daily fasting day,0.9032258064516129,0.8166027069091797,high,0,0
daily memorial day,bul,bul_Cyrl,ежедневен ден на паметта,Day of Remembrance,0.5,0.8355626463890076,high,1,0
daily ancestor day,bul,bul_Cyrl,дневен ден на предците,The Day of the Forefathers,0.22727272727272727,0.6522077322006226,medium,1,0
daily seasonal ritual,bul,bul_Cyrl,ежедневен сезонен ритуал,daily seasonal ritual,1.0,0.8624487519264221,high,0,0
household greeting,bul,bul_Cyrl,Поздравление от домакинство,Congratulations from the household,0.34615384615384615,0.8261891603469849,high,1,0
household handshake,bul,bul_Cyrl,домакински ръкостискане,household handshake,1.0,0.7735872864723206,medium,0,0
household bow,bul,bul_Cyrl,домакинска дупка,Household holes,0.7857142857142857,0.3719322681427002,low,1,0
household hug,bul,bul_Cyrl,домакинска прегръдка,household embrace,0.6666666666666666,0.8548792600631714,high,0,0
household kiss,bul,bul_Cyrl,домакински целувка,A domestic kiss,0.4827586206896552,0.6436309814453125,medium,1,0
household gift giving,bul,bul_Cyrl,Подаръци за домакинство,Gifts for the Household,0.4090909090909091,0.8428270220756531,high,1,0
household hosting,bul,bul_Cyrl,домакинство,Household,0.6923076923076923,0.7098256945610046,medium,1,1
household hospitality,bul,bul_Cyrl,домакински гостоприемство,household hospitality,1.0,0.70432448387146,medium,0,0
household shared meal,bul,bul_Cyrl,домакински общи ястия,household dishes,0.7027027027027027,0.7931673526763916,medium,0,0
household banquet,bul,bul_Cyrl,домакински банкет,Family banquet,0.5806451612903226,0.8606624603271484,high,0,0
household tea time,bul,bul_Cyrl,време за домакински чай,Time for homemade tea,0.41025641025641024,0.8630479574203491,high,1,0
household funeral,bul,bul_Cyrl,домакински погребение,family funeral,0.5806451612903226,0.5670943856239319,low,1,0
household mourning,bul,bul_Cyrl,домакински траур,Domestic mourning,0.6285714285714286,0.8636089563369751,high,0,0
household burial,bul,bul_Cyrl,погребение в домакинството,Funeral in the household,0.45,0.8414086103439331,high,1,0
household cremation,bul,bul_Cyrl,кремация на домакинствата,cremation of households,0.42857142857142855,0.6096550822257996,medium,1,0
household birth,bul,bul_Cyrl,рождение в домакинство,birth in a household,0.5142857142857142,0.8427774906158447,high,1,0
household naming ceremony,bul,bul_Cyrl,церемония за наименование на домакинството,ceremony for the naming of the household,0.27692307692307694,0.6556854248046875,medium,1,0
household coming of age,bul,bul_Cyrl,Възраст на домакинството,Age of the household,0.4186046511627907,0.4757806658744812,low,1,0
household rite of passage,bul,bul_Cyrl,домакински ритуал за преминаване,household rite of passage,1.0,0.6916684508323669,medium,0,0
household ceremony,bul,bul_Cyrl,церемония в домакинството,ceremony in the household,0.4186046511627907,0.8438318371772766,high,1,0
public,bul,bul_Cyrl,обществеността,the public,0.75,0.8318184018135071,high,0,0
fast,bul,bul_Cyrl,бързо,Hurry up.,0.0,0.7967907190322876,medium,1,0
grand,bul,bul_Cyrl,Гранд,The Grand,0.7142857142857143,0.73325514793396,medium,0,0
gift,bul,bul_Cyrl,Подарък,It's a gift.,0.5,0.8664419651031494,high,1,0
meal,bul,bul_Cyrl,храна,food,0.0,0.8410942554473877,high,1,0
custom,bul,bul_Cyrl,по обичая,as is customary.,0.5454545454545454,0.7750009298324585,medium,1,0
