source_term_en,target_lang,target_lang_nllb,translated_term,back_translated_en,back_similarity,comet_kiwi_score,qe_tier,needs_manual_review,duplicate_translation
public city council,ukr,ukr_Cyrl,громадська міська рада,public city council,1.0,0.8618919849395752,high,0,0
public mayor,ukr,ukr_Cyrl,градоначальник,the mayor,0.5714285714285714,0.8119125962257385,high,1,1
public governor,ukr,ukr_Cyrl,державний губернатор,governor of the state,0.4444444444444444,0.8509970307350159,high,1,0
state democracy,ukr,ukr_Cyrl,державна демократія,state democracy,1.0,0.8812648057937622,high,0,0
state monarchy,ukr,ukr_Cyrl,державна монархія,state monarchy,1.0,0.8721939325332642,high,0,0
state republic,ukr,ukr_Cyrl,державна республіка,the state republic,0.875,0.8447821140289307,high,0,0
state federal,ukr,ukr_Cyrl,державний федеральний,the state federal,0.8666666666666667,0.6587665677070618,medium,1,1
state unitary,ukr,ukr_Cyrl,державна унітарна,state unitary,1.0,0.6366435885429382,medium,0,0
state parliament,ukr,ukr_Cyrl,Державний парламент,Parliament of the State,0.5128205128205128,0.8656700849533081,high,1,0
state senate,ukr,ukr_Cyrl,щатський сенат,the state senate,0.8571428571428571,0.8642756938934326,high,0,0
state constitution,ukr,ukr_Cyrl,конституція держави,constitution of the state,0.5581395348837209,0.8797619342803955,high,0,0
state bureaucracy,ukr,ukr_Cyrl,державна бюрократія,government bureaucracy,0.6666666666666666,0.8763932585716248,high,0,0
state meritocracy,ukr,ukr_Cyrl,Державна меритократія,State meritocracy,1.0,0.877763032913208,high,0,0
state oligarchy,ukr,ukr_Cyrl,державна олігархія,the state oligarchy,0.8823529411764706,0.8714044690132141,high,0,0
state aristocracy,ukr,ukr_Cyrl,державна аристократія,state aristocracy,1.0,0.8719527125358582,high,0,0
identity,ukr,ukr_Cyrl,ідентичність,the identity,0.8,0.8640050888061523,high,0,0
ethnicity,ukr,ukr_Cyrl,етнічна приналежність,ethnicity,1.0,0.8715389370918274,high,0,0
diaspora,ukr,ukr_Cyrl,Диаспора,The Diaspora,0.8,0.8727011680603027,high,0,0
migration,ukr,ukr_Cyrl,міграція,migration,1.0,0.8762620091438293,high,0,0
immigrant,ukr,ukr_Cyrl,іммігрант,immigrant,1.0,0.8628576993942261,high,0,0
refugee,ukr,ukr_Cyrl,біженці,Refugees,0.9333333333333333,0.864814043045044,high,0,0
minority,ukr,ukr_Cyrl,меншинність,minority,1.0,0.8592106699943542,high,0,0
majority,ukr,ukr_Cyrl,більшість,Most of them,0.3,0.8367393016815186,high,1,0
assimilation,ukr,ukr_Cyrl,асиміляція,assimilation,1.0,0.8486727476119995,high,0,0
integration,ukr,ukr_Cyrl,інтеграція,Integration,1.0,0.877593994140625,high,0,0
segregation,ukr,ukr_Cyrl,сегрегація,segregation,1.0,0.8691694140434265,high,0,0
pluralism,ukr,ukr_Cyrl,плюралізм,pluralism,1.0,0.875943660736084,high,0,0
multiculturalism,ukr,ukr_Cyrl,мультикультуралізм,Multiculturalism,1.0,0.8751918077468872,high,0,0
indigenous,ukr,ukr_Cyrl,корінні,roots,0.26666666666666666,0.7965984344482422,medium,1,0
native,ukr,ukr_Cyrl,рідній,family,0.3333333333333333,0.5506845712661743,low,1,0
foreign,ukr,ukr_Cyrl,іноземні,foreigners,0.8235294117647058,0.6654251217842102,medium,0,0
local,ukr,ukr_Cyrl,місцеві,local,1.0,0.7508687973022461,medium,0,0
global,ukr,ukr_Cyrl,глобальний,the global,0.75,0.81972336769104,high,1,1
community,ukr,ukr_Cyrl,співтовариство,community,1.0,0.8312229514122009,high,0,0
belonging,ukr,ukr_Cyrl,приналежність,belonging,1.0,0.847551167011261,high,0,0
language,ukr,ukr_Cyrl,мова,language,1.0,0.8504912257194519,high,0,0
dialect,ukr,ukr_Cyrl,діалект,dialect,1.0,0.847419023513794,high,0,0
heritage,ukr,ukr_Cyrl,спадщина,inheritance,0.7368421052631579,0.850914478302002,high,1,1
xenophobia,ukr,ukr_Cyrl,ксенофобія,Xenophobia,1.0,0.8795645833015442,high,0,0
stereotype,ukr,ukr_Cyrl,стереотип,the stereotype,0.8333333333333334,0.8632782697677612,high,0,0
prejudice,ukr,ukr_Cyrl,Упередження,Prejudice,1.0,0.8273110389709473,high,0,0
citizenship,ukr,ukr_Cyrl,громадянство,citizenship,1.0,0.8722782135009766,high,0,0
acculturation,ukr,ukr_Cyrl,аккультурація,cultivation,0.75,0.8653579950332642,high,0,0
hybridity,ukr,ukr_Cyrl,гібридність,hybrids,0.75,0.8655850887298584,high,0,0
homeland,ukr,ukr_Cyrl,батьківщина,the homeland,0.8,0.8633774518966675,high,0,0
exile,ukr,ukr_Cyrl,вигнання,Exile,1.0,0.8152481913566589,high,0,0
settler,ukr,ukr_Cyrl,поселенці,settlers,0.9333333333333333,0.8425631523132324,high,0,0
cosmopolitan,ukr,ukr_Cyrl,космополітична,Cosmopolitan,1.0,0.808203935623169,high,0,0
transnational,ukr,ukr_Cyrl,транснаціональний,transnational,1.0,0.8324277997016907,high,0,0
identity politics,ukr,ukr_Cyrl,політика ідентичності,Identity policy,0.875,0.8837258219718933,high,0,0
mother tongue,ukr,ukr_Cyrl,рідна мова,native language,0.5,0.8460092544555664,high,1,0
second language,ukr,ukr_Cyrl,друга мова,a second language,0.9375,0.8501392602920532,high,0,0
local identity,ukr,ukr_Cyrl,місцева ідентичність,local identity,1.0,0.8766365647315979,high,0,0
local ethnicity,ukr,ukr_Cyrl,місцева етнічність,local ethnicity,1.0,0.8682767152786255,high,0,0
local diaspora,ukr,ukr_Cyrl,місцева діаспора,local diaspora,1.0,0.8777263164520264,high,0,0
local migration,ukr,ukr_Cyrl,місцева міграція,local migration,1.0,0.8757907748222351,high,0,0
local immigrant,ukr,ukr_Cyrl,місцевий іммігрант,local immigrant,1.0,0.8656259775161743,high,0,0
local refugee,ukr,ukr_Cyrl,місцевий біженці,local refugees,0.9629629629629629,0.7608888745307922,medium,0,0
local minority,ukr,ukr_Cyrl,місцева меншість,local minority,1.0,0.8704456686973572,high,0,0
local majority,ukr,ukr_Cyrl,місцева більшість,local majority,1.0,0.8668205142021179,high,0,0
local assimilation,ukr,ukr_Cyrl,місцева асиміляція,local assimilation,1.0,0.8597089648246765,high,0,0
local integration,ukr,ukr_Cyrl,місцева інтеграція,local integration,1.0,0.8783453702926636,high,0,0
local segregation,ukr,ukr_Cyrl,місцева сегрегація,local segregation,1.0,0.8760182857513428,high,0,0
local pluralism,ukr,ukr_Cyrl,місцевий плюралізм,local pluralism,1.0,0.8629299998283386,high,0,0
local multiculturalism,ukr,ukr_Cyrl,місцевий мультикультуралізм,local multiculturalism,1.0,0.8803593516349792,high,0,0
local indigenous,ukr,ukr_Cyrl,місцеві корінні,local roots,0.5925925925925926,0.7626868486404419,medium,0,0
local native,ukr,ukr_Cyrl,місцевий рід,Indigenous people,0.13793103448275862,0.7145205736160278,medium,1,0
local foreign,ukr,ukr_Cyrl,місцеві іноземні,local foreigners,0.896551724137931,0.6628998517990112,medium,0,0
local local,ukr,ukr_Cyrl,місцеві місцеві,local local,1.0,0.5345828533172607,low,1,0
local global,ukr,ukr_Cyrl,локальний глобальний,the local global,0.8571428571428571,0.787853479385376,medium,0,0
local community,ukr,ukr_Cyrl,місцева спільнота,local community,1.0,0.8677710294723511,high,0,0
local belonging,ukr,ukr_Cyrl,місцева приналежність,local affiliation,0.5625,0.8589303493499756,high,0,0
local language,ukr,ukr_Cyrl,місцева мова,local language,1.0,0.8646070957183838,high,0,0
local dialect,ukr,ukr_Cyrl,місцевий діалект,local dialect,1.0,0.8698043823242188,high,0,0
local heritage,ukr,ukr_Cyrl,місцева спадщина,local heritage,1.0,0.8676282167434692,high,0,0
local xenophobia,ukr,ukr_Cyrl,місцева ксенофобія,local xenophobia,1.0,0.8707860708236694,high,0,0
local stereotype,ukr,ukr_Cyrl,місцевий стереотип,the local stereotype,0.8888888888888888,0.8611828088760376,high,0,0
local prejudice,ukr,ukr_Cyrl,місцеві упередження,local prejudice,1.0,0.8713119029998779,high,0,0
local solidarity,ukr,ukr_Cyrl,місцева солідарність,local solidarity,1.0,0.8867115378379822,high,0,0
local citizenship,ukr,ukr_Cyrl,місцеве громадянство,local citizenship,1.0,0.8799816966056824,high,0,0
local acculturation,ukr,ukr_Cyrl,місцева аккультурація,local farming,0.625,0.8655107021331787,high,0,0
local hybridity,ukr,ukr_Cyrl,місцевий гібрид,local hybrid,0.8888888888888888,0.7915016412734985,medium,0,0
local homeland,ukr,ukr_Cyrl,місцева рідина,local fluid,0.64,0.45862439274787903,low,1,0
local exile,ukr,ukr_Cyrl,місцевий вигнання,local exile,1.0,0.5732890367507935,low,1,0
local settler,ukr,ukr_Cyrl,місцевий поселенці,local settlers,0.9629629629629629,0.6908734440803528,medium,0,0
local cosmopolitan,ukr,ukr_Cyrl,місцевий космополітичний,the local cosmopolitan,0.9,0.615809977054596,medium,0,0
local transnational,ukr,ukr_Cyrl,місцеві транснаціональні,local transnational,1.0,0.7694963216781616,medium,0,0
local identity politics,ukr,ukr_Cyrl,місцева політика ідентичності,local identity policy,0.9090909090909091,0.8599081635475159,high,0,0
local mother tongue,ukr,ukr_Cyrl,місцева рідна мова,local native language,0.65,0.8491553068161011,high,0,0
local second language,ukr,ukr_Cyrl,місцева друга мова,local second language,1.0,0.8461491465568542,high,0,0
global identity,ukr,ukr_Cyrl,глобальна ідентичність,global identity,1.0,0.8734031915664673,high,0,0
global ethnicity,ukr,ukr_Cyrl,глобальна етнічність,the global ethnicity,0.8888888888888888,0.8630884885787964,high,0,0
global diaspora,ukr,ukr_Cyrl,глобальна діаспора,the global diaspora,0.8823529411764706,0.8749059438705444,high,0,0
global migration,ukr,ukr_Cyrl,глобальна міграція,Global migration,1.0,0.874468207359314,high,0,0
global immigrant,ukr,ukr_Cyrl,глобальний іммігрант,a global immigrant,0.9411764705882353,0.8692219257354736,high,0,0
global refugee,ukr,ukr_Cyrl,глобальний біженці,global refugees,0.9655172413793104,0.6459154486656189,medium,0,0
global minority,ukr,ukr_Cyrl,глобальна меншість,a global minority,0.9375,0.8609603643417358,high,0,0
global majority,ukr,ukr_Cyrl,глобальна більшість,The global majority,0.8823529411764706,0.8673949241638184,high,0,0
global assimilation,ukr,ukr_Cyrl,глобальна асиміляція,Global assimilation,1.0,0.8756632208824158,high,0,0
global integration,ukr,ukr_Cyrl,глобальна інтеграція,It's a global integration.,0.8181818181818182,0.8751991987228394,high,0,0
global segregation,ukr,ukr_Cyrl,глобальна сегрегація,Global segregation,1.0,0.8753498196601868,high,0,0
global pluralism,ukr,ukr_Cyrl,глобальний плюралізм,global pluralism,1.0,0.8765755891799927,high,0,0
global multiculturalism,ukr,ukr_Cyrl,глобальний мультикультуралізм,global multiculturalism,1.0,0.8790550827980042,high,0,0
global indigenous,ukr,ukr_Cyrl,глобальні корінні,Global roots,0.6206896551724138,0.7019674181938171,medium,0,0
global native,ukr,ukr_Cyrl,глобальна рідна,global native,1.0,0.6264673471450806,medium,0,0
global foreign,ukr,ukr_Cyrl,глобальний іноземний,the global foreign,0.875,0.5810276865959167,low,1,0
global local,ukr,ukr_Cyrl,глобальний місцевий,the global local,0.8571428571428571,0.7678949236869812,medium,0,0
global global,ukr,ukr_Cyrl,глобальний,the global,0.6086956521739131,0.5101251006126404,low,1,1
global community,ukr,ukr_Cyrl,глобальна спільнота,The global community,0.8888888888888888,0.8789086937904358,high,0,0
global belonging,ukr,ukr_Cyrl,глобальна приналежність,global belonging,1.0,0.8685227036476135,high,0,0
global language,ukr,ukr_Cyrl,глобальна мова,a global language,0.9375,0.8650643229484558,high,0,0
global dialect,ukr,ukr_Cyrl,глобальний діалект,a global dialect,0.9333333333333333,0.8578418493270874,high,0,0
global heritage,ukr,ukr_Cyrl,глобальна спадщина,the global heritage,0.8823529411764706,0.8587870597839355,high,0,0
global xenophobia,ukr,ukr_Cyrl,глобальна ксенофобія,global xenophobia,1.0,0.8878776431083679,high,0,0
greeting,ukr,ukr_Cyrl,Вітання,Greetings,0.9411764705882353,0.829994797706604,high,0,0
handshake,ukr,ukr_Cyrl,стискання рук,A handshake,0.9,0.8069360256195068,high,0,0
bow,ukr,ukr_Cyrl,лук,the bow,0.6,0.5727179646492004,low,1,0
hug,ukr,ukr_Cyrl,обійом,by embracing,0.13333333333333333,0.827727198600769,high,1,0
kiss,ukr,ukr_Cyrl,поцілунок,The kiss.,0.6153846153846154,0.851906418800354,high,0,0
gift giving,ukr,ukr_Cyrl,подарунок,The gift,0.42105263157894735,0.822542130947113,high,1,1
hosting,ukr,ukr_Cyrl,хостинг,hosting,1.0,0.838639497756958,high,1,1
shared meal,ukr,ukr_Cyrl,спільний обід,shared lunch,0.6956521739130435,0.8522037863731384,high,0,0
tea time,ukr,ukr_Cyrl,Чайний час,Tea time,1.0,0.8573229312896729,high,0,0
funeral,ukr,ukr_Cyrl,поховання,burial,0.6153846153846154,0.841376543045044,high,1,1
mourning,ukr,ukr_Cyrl,скорботу,sadness,0.13333333333333333,0.789763331413269,medium,1,0
burial,ukr,ukr_Cyrl,поховання,burial,1.0,0.8449738025665283,high,1,1
cremation,ukr,ukr_Cyrl,кремація,cremation,1.0,0.8712416887283325,high,0,0
birth,ukr,ukr_Cyrl,народження,birth,1.0,0.8053833842277527,high,0,0
naming ceremony,ukr,ukr_Cyrl,церемонія ім'явання,naming ceremony,1.0,0.7512933015823364,medium,0,0
coming of age,ukr,ukr_Cyrl,дорослість,adulthood,0.18181818181818182,0.8555796146392822,high,1,0
rite of passage,ukr,ukr_Cyrl,ритуал проходження,ritual of passage,0.875,0.7970300316810608,medium,0,0
ceremony,ukr,ukr_Cyrl,церемонія,ceremony,1.0,0.8008361458778381,high,0,0
weekday,ukr,ukr_Cyrl,робочий день,working day,0.5555555555555556,0.8369125127792358,high,1,1
weekend,ukr,ukr_Cyrl,вихідні,weekends,0.9333333333333333,0.8568612337112427,high,0,0
workday,ukr,ukr_Cyrl,робочий день,working day,0.7777777777777778,0.8399220108985901,high,1,1
rest day,ukr,ukr_Cyrl,день відпочинку,day of rest,0.42105263157894735,0.8516311645507812,high,1,0
queue,ukr,ukr_Cyrl,рядок,row,0.0,0.5537986159324646,low,1,0
punctuality,ukr,ukr_Cyrl,пунктуальність,Punctuality,1.0,0.8667105436325073,high,0,0
lateness,ukr,ukr_Cyrl,запізнення,delayed,0.4,0.8402284979820251,high,1,0
privacy,ukr,ukr_Cyrl,конфіденційність,confidentiality,0.2727272727272727,0.8734976053237915,high,1,0
public space,ukr,ukr_Cyrl,громадська простір,public space,1.0,0.649105429649353,medium,0,0
neighbor,ukr,ukr_Cyrl,сусід,neighbour,0.9411764705882353,0.8403206467628479,high,0,0
household visit,ukr,ukr_Cyrl,візит до домогосподарства,visit to the household,0.4864864864864865,0.8473085761070251,high,1,0
guest,ukr,ukr_Cyrl,гость,The guest,0.7142857142857143,0.8187055587768555,high,0,0
host,ukr,ukr_Cyrl,хостинг,hosting,0.7272727272727273,0.8161530494689941,high,1,1
table manners,ukr,ukr_Cyrl,манери за столом,the manners at the table,0.5405405405405406,0.8393480777740479,high,1,0
home cooking,ukr,ukr_Cyrl,домашнє готування,home cooking,1.0,0.8543195724487305,high,0,0
festival meal,ukr,ukr_Cyrl,фестивальний обід,the festival lunch,0.6451612903225806,0.8514277935028076,high,0,0
fast day,ukr,ukr_Cyrl,швидкий день,It's a fast day.,0.6666666666666666,0.7798267602920532,medium,0,0
memorial day,ukr,ukr_Cyrl,День пам'яті,Day of Remembrance,0.3333333333333333,0.8573920130729675,high,1,0
ancestor day,ukr,ukr_Cyrl,День предків,The Day of the Ancestors,0.4444444444444444,0.8576672077178955,high,1,0
seasonal ritual,ukr,ukr_Cyrl,сезонний ритуал,seasonal ritual,1.0,0.8550921678543091,high,0,0
daily greeting,ukr,ukr_Cyrl,щоденні привітання,daily greetings,0.9655172413793104,0.8383846879005432,high,0,0
daily handshake,ukr,ukr_Cyrl,щоденне рукопожадання,The daily greeting,0.42424242424242425,0.775192141532898,medium,1,0
daily bow,ukr,ukr_Cyrl,щоденний лук,the daily bow,0.8181818181818182,0.4718848168849945,low,1,0
daily hug,ukr,ukr_Cyrl,щоденний обійом,a daily embrace,0.5,0.8334717750549316,high,1,0
daily kiss,ukr,ukr_Cyrl,щоденний поцілунок,A kiss every day.,0.4444444444444444,0.8446877002716064,high,1,0
daily gift giving,ukr,ukr_Cyrl,щоденні подарунки,daily gifts,0.7142857142857143,0.831702709197998,high,0,0
daily hosting,ukr,ukr_Cyrl,щоденний хостинг,day-to-day hosting,0.7096774193548387,0.8476125001907349,high,0,0
daily hospitality,ukr,ukr_Cyrl,щоденна гостинність,daily hospitality,1.0,0.8463888168334961,high,0,0
daily shared meal,ukr,ukr_Cyrl,щоденний спільний обід,a daily meal together,0.5263157894736842,0.8534954786300659,high,1,0
daily banquet,ukr,ukr_Cyrl,щоденний банкет,a daily banquet,0.9285714285714286,0.8435940742492676,high,0,0
daily tea time,ukr,ukr_Cyrl,щоденний час чаю,daily tea time,1.0,0.8565078973770142,high,0,0
daily funeral,ukr,ukr_Cyrl,щоденні похорони,daily funerals,0.9629629629629629,0.8574299216270447,high,0,0
daily mourning,ukr,ukr_Cyrl,щоденна скорбота,daily mourning,1.0,0.8528110980987549,high,0,0
daily burial,ukr,ukr_Cyrl,щоденні поховання,daily funerals,0.7692307692307693,0.8129892349243164,high,0,0
daily cremation,ukr,ukr_Cyrl,щоденна кремація,daily cremation,1.0,0.866481602191925,high,0,0
daily birth,ukr,ukr_Cyrl,щоденні народження,every birthday,0.56,0.8039373755455017,high,0,0
daily naming ceremony,ukr,ukr_Cyrl,щоденна церемонія назви,the daily naming ceremony,0.9130434782608695,0.662071943283081,medium,0,0
daily coming of age,ukr,ukr_Cyrl,щоденна дорослість,adulthood every day,0.15789473684210525,0.8366681337356567,high,1,0
daily rite of passage,ukr,ukr_Cyrl,щоденний обряд проходження,the daily rite of passage,0.9130434782608695,0.7568323612213135,medium,0,0
daily ceremony,ukr,ukr_Cyrl,щоденна церемонія,the daily ceremony,0.875,0.8130593299865723,high,0,0
daily weekday,ukr,ukr_Cyrl,щоденний робочий день,daily working day,0.7333333333333333,0.6738003492355347,medium,1,1
daily weekend,ukr,ukr_Cyrl,щоденні вихідні,weekends,0.6666666666666666,0.8160459995269775,high,0,0
daily workday,ukr,ukr_Cyrl,щоденний робочий день,daily working day,0.8666666666666667,0.8418995141983032,high,1,1
daily rest day,ukr,ukr_Cyrl,щоденний день відпочинку,day of rest,0.64,0.8434162139892578,high,0,0
daily queue,ukr,ukr_Cyrl,щоденна черга,Day by day,0.38095238095238093,0.8545566201210022,high,1,0
daily punctuality,ukr,ukr_Cyrl,щоденна пунктуальність,daily punctuality,1.0,0.8511379957199097,high,0,0
daily lateness,ukr,ukr_Cyrl,щоденна затримка,daily delay,0.64,0.8225703835487366,high,0,0
daily privacy,ukr,ukr_Cyrl,щоденна конфіденційність,daily confidentiality,0.5294117647058824,0.831991970539093,high,1,0
daily public space,ukr,ukr_Cyrl,щоденний громадський простір,everyday public space,0.8205128205128205,0.8235538005828857,high,0,0
daily neighbor,ukr,ukr_Cyrl,щоденний сусід,a daily neighbor,0.9333333333333333,0.7871381044387817,medium,0,0
daily household visit,ukr,ukr_Cyrl,щоденний візит до домогосподарства,daily visits to the household,0.6,0.8448230028152466,high,0,0
daily guest,ukr,ukr_Cyrl,щоденний гость,a daily guest,0.9166666666666666,0.837096095085144,high,0,0
daily host,ukr,ukr_Cyrl,щоденний приймач,daily receiver,0.5,0.5433120727539062,low,1,0
daily table manners,ukr,ukr_Cyrl,щоденні манери за столом,everyday manners at the table,0.4583333333333333,0.803649365901947,high,1,0
daily home cooking,ukr,ukr_Cyrl,щоденна домашня кухня,everyday household kitchen,0.5,0.849949061870575,high,1,0
daily festival meal,ukr,ukr_Cyrl,щоденний фестивальний обід,a daily festival lunch,0.7804878048780488,0.8416955471038818,high,0,0
daily fast day,ukr,ukr_Cyrl,щоденний постний день,a daily fasting day,0.8484848484848485,0.8353662490844727,high,0,0
daily memorial day,ukr,ukr_Cyrl,щоденний день пам'яті,Every day is a day of remembrance,0.19607843137254902,0.8347707986831665,high,1,0
daily ancestor day,ukr,ukr_Cyrl,щоденний день предків,the day of the ancestors,0.5714285714285714,0.7001630067825317,medium,0,0
daily seasonal ritual,ukr,ukr_Cyrl,щоденний сезонний ритуал,a daily seasonal ritual,0.9545454545454546,0.8535969853401184,high,0,0
household greeting,ukr,ukr_Cyrl,вітання домогосподарства,Welcome to the household,0.42857142857142855,0.7430193424224854,medium,1,0
household handshake,ukr,ukr_Cyrl,домашнє рукопожадання,home handshake,0.7878787878787878,0.7330406904220581,medium,0,0
household bow,ukr,ukr_Cyrl,домогосподарський лук,household bow,1.0,0.6641198396682739,medium,0,0
household hug,ukr,ukr_Cyrl,домогосподарські обійми,household embraces,0.6451612903225806,0.820075273513794,high,0,0
household kiss,ukr,ukr_Cyrl,домашнє поцілування,Kissing at home,0.27586206896551724,0.8268990516662598,high,1,0
household gift giving,ukr,ukr_Cyrl,подарування подарунків домогосподарству,giving gifts to households,0.3829787234042553,0.8116518259048462,high,1,0
household hosting,ukr,ukr_Cyrl,домогосподарство,household,0.6923076923076923,0.625641942024231,medium,1,1
household hospitality,ukr,ukr_Cyrl,Гостеприимство в домашніх умовах,Hospitality at home,0.55,0.8557600975036621,high,0,0
household shared meal,ukr,ukr_Cyrl,спільна їжа домогосподарства,common household food,0.5238095238095238,0.7791852951049805,medium,1,0
household banquet,ukr,ukr_Cyrl,домашній банкет,Home banquet,0.7586206896551724,0.8231097459793091,high,0,0
household tea time,ukr,ukr_Cyrl,домашнє чаєве час,Home tea time,0.7741935483870968,0.5914240479469299,low,1,0
household funeral,ukr,ukr_Cyrl,поховання вдома,Burial at home,0.1935483870967742,0.8217191696166992,high,1,0
household mourning,ukr,ukr_Cyrl,домогосподарські скорботи,Household mourning,1.0,0.8347785472869873,high,0,0
household burial,ukr,ukr_Cyrl,поховання в домашніх умовах,burial at home,0.4,0.8554766178131104,high,1,0
household cremation,ukr,ukr_Cyrl,кремація в домашніх умовах,cremation at home,0.5,0.8666541576385498,high,1,0
household birth,ukr,ukr_Cyrl,народження в домашніх умовах,birth at home,0.35714285714285715,0.8444691896438599,high,1,0
household naming ceremony,ukr,ukr_Cyrl,Церемонія назви домогосподарства,The naming ceremony of the household,0.5901639344262295,0.7613518238067627,medium,0,0
household coming of age,ukr,ukr_Cyrl,домогосподарство,household,0.5625,0.4024374186992645,low,1,1
household rite of passage,ukr,ukr_Cyrl,сімейний ритуал проходження,family rite of passage,0.723404255319149,0.6743296980857849,medium,0,0
household ceremony,ukr,ukr_Cyrl,церемонія домогосподарства,ceremony of housekeeping,0.38095238095238093,0.6883144974708557,medium,1,0
public,ukr,ukr_Cyrl,громадськість,the public,0.75,0.8587265014648438,high,0,0
fast,ukr,ukr_Cyrl,швидко,Quickly.,0.0,0.8056684136390686,high,1,0
grand,ukr,ukr_Cyrl,Великий,The Great,0.42857142857142855,0.6547640562057495,medium,1,0
gift,ukr,ukr_Cyrl,подарунок,The gift,0.6666666666666666,0.83936607837677,high,1,1
meal,ukr,ukr_Cyrl,їжа,food,0.0,0.8203182816505432,high,1,0
custom,ukr,ukr_Cyrl,звичайний,common,0.5,0.7579520344734192,medium,1,0
